a,b,c,t
86,81,6,15.43793848212574
86,81,11,15.19343319933869
86,81,16,15.062256767929235
86,81,21,14.975159895142266
86,81,26,14.911008176419207
86,81,31,14.86074330085158
86,81,36,14.819706283249685
86,81,41,14.785205972198687
86,81,46,14.7555568070327
86,81,51,14.72963789788706
86,81,56,14.706668621484042
86,81,61,14.686084980058798
86,81,66,14.667467100787823
86,81,71,14.65049453080007
86,81,76,14.634917503466546
86,81,81,14.62053781496283
86,81,86,14.607195713018829
86,81,91,14.59476067424266
86,81,96,14.58312477006972
86,86,1,16.649875638028888
86,86,6,15.617632906868947
86,86,11,15.373127624081896
86,86,16,15.241951192672442
86,86,21,15.154854319885473
86,86,26,15.090702601162414
86,86,31,15.040437725594787
86,86,36,14.999400707992892
86,86,41,14.964900396941895
86,86,46,14.935251231775908
86,86,51,14.909332322630267
86,86,56,14.886363046227249
86,86,61,14.865779404802005
86,86,66,14.84716152553103
86,86,71,14.830188955543278
86,86,76,14.814611928209754
86,86,81,14.800232239706038
86,86,86,14.786890137762034
86,86,91,14.774455098985868
86,86,96,14.762819194812927
86,91,1,16.819412268818915
86,91,6,15.787169537658974
86,91,11,15.542664254871923
86,91,16,15.411487823462469
86,91,21,15.3243909506755
86,91,26,15.26023923195244
86,91,31,15.209974356384814
86,91,36,15.16893733878292
86,91,41,15.134437027731922
86,91,46,15.104787862565935
86,91,51,15.078868953420294
86,91,56,15.055899677017274
86,91,61,15.03531603559203
86,91,66,15.016698156321057
86,91,71,14.999725586333303
86,91,76,14.984148558999781
86,91,81,14.969768870496065
86,91,86,14.956426768552062
86,91,91,14.943991729775894
86,91,96,14.932355825602952
86,96,1,16.979878323671873
86,96,6,15.947635592511931
86,96,11,15.703130309724882
86,96,16,15.571953878315426
86,96,21,15.48485700552846
86,96,26,15.420705286805399
86,96,31,15.370440411237771
86,96,36,15.329403393635879
86,96,41,15.294903082584879
86,96,46,15.265253917418892
86,96,51,15.239335008273253
86,96,56,15.216365731870233
86,96,61,15.19578209044499
86,96,66,15.177164211174016
86,96,71,15.160191641186263
86,96,76,15.14461461385274
86,96,81,15.130234925349022
86,96,86,15.11689282340502
86,96,91,15.104457784628853
86,96,96,15.092821880455912
91,1,1,3.3150898544000347
91,1,6,2.282847123240094
91,1,11,2.0383418404530445
91,1,16,1.9071654090435897
91,1,21,1.820068536256621
91,1,26,1.7559168175335618
91,1,31,1.7056519419659342
91,1,36,1.6646149243640407
91,1,41,1.630114613313042
91,1,46,1.6004654481470553
91,1,51,1.5745465390014146
91,1,56,1.5515772625983963
91,1,61,1.5309936211731523
91,1,66,1.5123757419021782
91,1,71,1.4954031719144252
91,1,76,1.4798261445809018
91,1,81,1.4654464560771852
91,1,86,1.452104354133183
91,1,91,1.439669315357015
91,1,96,1.4280334111840742
91,6,1,8.690368262084199
91,6,6,7.658125530924259
91,6,11,7.413620248137209
91,6,16,7.2824438167277545
91,6,21,7.195346943940786
91,6,26,7.131195225217726
91,6,31,7.0809303496500995
91,6,36,7.039893332048206
91,6,41,7.005393020997207
91,6,46,6.975743855831221
91,6,51,6.949824946685579
91,6,56,6.926855670282562
91,6,61,6.906272028857317
91,6,66,6.887654149586343
91,6,71,6.87068157959859
91,6,76,6.855104552265066
91,6,81,6.84072486376135
91,6,86,6.827382761817348
91,6,91,6.81494772304118
91,6,96,6.803311818868239
91,11,1,10.508775672795146
91,11,6,9.476532941635206
91,11,11,9.232027658848157
91,11,16,9.100851227438701
91,11,21,9.013754354651732
91,11,26,8.949602635928674
91,11,31,8.899337760361046
91,11,36,8.858300742759152
91,11,41,8.823800431708154
91,11,46,8.794151266542167
91,11,51,8.768232357396526
91,11,56,8.745263080993508
91,11,61,8.724679439568265
91,11,66,8.70606156029729
91,11,71,8.689088990309537
91,11,76,8.673511962976013
91,11,81,8.659132274472297
91,11,86,8.645790172528296
91,11,91,8.633355133752126
91,11,96,8.621719229579186
91,16,1,11.632856021119379
91,16,6,10.600613289959437
91,16,11,10.356108007172388
91,16,16,10.224931575762934
91,16,21,10.137834702975965
91,16,26,10.073682984252905
91,16,31,10.023418108685277
91,16,36,9.982381091083385
91,16,41,9.947880780032385
91,16,46,9.918231614866398
91,16,51,9.892312705720759
91,16,56,9.86934342931774
91,16,61,9.848759787892496
91,16,66,9.830141908621522
91,16,71,9.813169338633768
91,16,76,9.797592311300246
91,16,81,9.78321262279653
91,16,86,9.769870520852526
91,16,91,9.757435482076358
91,16,96,9.745799577903417
91,21,1,12.448657167570303
91,21,6,11.416414436410363
91,21,11,11.171909153623313
91,21,16,11.040732722213859
91,21,21,10.95363584942689
91,21,26,10.889484130703831
91,21,31,10.839219255136204
91,21,36,10.79818223753431
91,21,41,10.763681926483311
91,21,46,10.734032761317325
91,21,51,10.708113852171683
91,21,56,10.685144575768666
91,21,61,10.664560934343422
91,21,66,10.645943055072447
91,21,71,10.628970485084695
91,21,76,10.61339345775117
91,21,81,10.599013769247454
91,21,86,10.585671667303451
91,21,91,10.573236628527283
91,21,96,10.561600724354344
91,26,1,13.08937946846448
91,26,6,12.05713673730454
91,26,11,11.81263145451749
91,26,16,11.681455023108036
91,26,21,11.594358150321067
91,26,26,11.530206431598007
91,26,31,11.479941556030381
91,26,36,11.438904538428487
91,26,41,11.404404227377489
91,26,46,11.374755062211502
91,26,51,11.34883615306586
91,26,56,11.325866876662843
91,26,61,11.305283235237598
91,26,66,11.286665355966624
91,26,71,11.269692785978872
91,26,76,11.254115758645348
91,26,81,11.239736070141632
91,26,86,11.226393968197629
91,26,91,11.21395892942146
91,26,96,11.20232302524852
91,31,1,13.617051467855473
91,31,6,12.584808736695532
91,31,11,12.340303453908483
91,31,16,12.209127022499029
91,31,21,12.12203014971206
91,31,26,12.057878430989
91,31,31,12.007613555421372
91,31,36,11.96657653781948
91,31,41,11.93207622676848
91,31,46,11.902427061602493
91,31,51,11.876508152456854
91,31,56,11.853538876053834
91,31,61,11.83295523462859
91,31,66,11.814337355357617
91,31,71,11.797364785369863
91,31,76,11.78178775803634
91,31,81,11.767408069532625
91,31,86,11.754065967588621
91,31,91,11.741630928812453
91,31,96,11.729995024639512
91,36,1,14.065646669768364
91,36,6,13.033403938608425
91,36,11,12.788898655821374
91,36,16,12.65772222441192
91,36,21,12.570625351624951
91,36,26,12.50647363290189
91,36,31,12.456208757334265
91,36,36,12.41517173973237
91,36,41,12.380671428681373
91,36,46,12.351022263515386
91,36,51,12.325103354369745
91,36,56,12.302134077966727
91,36,61,12.281550436541483
91,36,66,12.262932557270508
91,36,71,12.245959987282754
91,36,76,12.230382959949232
91,36,81,12.216003271445516
91,36,86,12.202661169501512
91,36,91,12.190226130725344
91,36,96,12.178590226552403
91,41,1,14.455806054512959
91,41,6,13.423563323353017
91,41,11,13.179058040565968
91,41,16,13.047881609156512
91,41,21,12.960784736369545
91,41,26,12.896633017646485
91,41,31,12.846368142078857
91,41,36,12.805331124476965
91,41,41,12.770830813425965
91,41,46,12.741181648259978
91,41,51,12.715262739114339
91,41,56,12.69229346271132
91,41,61,12.671709821286075
91,41,66,12.653091942015102
91,41,71,12.636119372027348
91,41,76,12.620542344693826
91,41,81,12.606162656190108
91,41,86,12.592820554246106
91,41,91,12.580385515469938
91,41,96,12.568749611296997
91,46,1,14.801014043867319
91,46,6,13.76877131270738
91,46,11,13.52426602992033
91,46,16,13.393089598510874
91,46,21,13.305992725723906
91,46,26,13.241841007000847
91,46,31,13.19157613143322
91,46,36,13.150539113831325
91,46,41,13.116038802780327
91,46,46,13.08638963761434
91,46,51,13.0604707284687
91,46,56,13.037501452065682
91,46,61,13.016917810640438
91,46,66,12.998299931369463
91,46,71,12.98132736138171
91,46,76,12.965750334048186
91,46,81,12.95137064554447
91,46,86,12.938028543600469
91,46,91,12.9255935048243
91,46,96,12.91395760065136
91,51,1,15.110566752573012
91,51,6,14.07832402141307
91,51,11,13.833818738626022
91,51,16,13.702642307216568
91,51,21,13.615545434429599
91,51,26,13.551393715706539
91,51,31,13.501128840138911
91,51,36,13.460091822537018
91,51,41,13.425591511486019
91,51,46,13.395942346320032
91,51,51,13.370023437174392
91,51,56,13.347054160771373
91,51,61,13.32647051934613
91,51,66,13.307852640075156
91,51,71,13.290880070087402
91,51,76,13.27530304275388
91,51,81,13.260923354250162
91,51,86,13.24758125230616
91,51,91,13.235146213529992
91,51,96,13.223510309357051
91,56,1,15.391144926605483
91,56,6,14.358902195445541
91,56,11,14.114396912658492
91,56,16,13.983220481249038
91,56,21,13.89612360846207
91,56,26,13.831971889739009
91,56,31,13.781707014171381
91,56,36,13.740669996569489
91,56,41,13.70616968551849
91,56,46,13.676520520352502
91,56,51,13.650601611206863
91,56,56,13.627632334803844
91,56,61,13.6070486933786
91,56,66,13.588430814107626
91,56,71,13.571458244119873
91,56,76,13.55588121678635
91,56,81,13.541501528282634
91,56,86,13.52815942633863
91,56,91,13.515724387562463
91,56,96,13.504088483389522
91,61,1,15.647711446919969
91,61,6,14.615468715760027
91,61,11,14.370963432972978
91,61,16,14.239787001563524
91,61,21,14.152690128776555
91,61,26,14.088538410053495
91,61,31,14.038273534485867
91,61,36,13.997236516883975
91,61,41,13.962736205832975
91,61,46,13.933087040666988
91,61,51,13.907168131521349
91,61,56,13.88419885511833
91,61,61,13.863615213693086
91,61,66,13.844997334422112
91,61,71,13.828024764434359
91,61,76,13.812447737100836
91,61,81,13.798068048597118
91,61,86,13.784725946653117
91,61,91,13.772290907876949
91,61,96,13.760655003704008
91,66,1,15.884054080479311
91,66,6,14.851811349319371
91,66,11,14.60730606653232
91,66,16,14.476129635122867
91,66,21,14.389032762335898
91,66,26,14.324881043612839
91,66,31,14.274616168045211
91,66,36,14.233579150443317
91,66,41,14.19907883939232
91,66,46,14.169429674226333
91,66,51,14.143510765080691
91,66,56,14.120541488677674
91,66,61,14.099957847252428
91,66,66,14.081339967981455
91,66,71,14.064367397993701
91,66,76,14.048790370660178
91,66,81,14.034410682156462
91,66,86,14.021068580212459
91,66,91,14.008633541436291
91,66,96,13.99699763726335
91,71,1,16.10312948552398
91,71,6,15.07088675436404
91,71,11,14.82638147157699
91,71,16,14.695205040167536
91,71,21,14.608108167380568
91,71,26,14.543956448657507
91,71,31,14.49369157308988
91,71,36,14.452654555487987
91,71,41,14.418154244436987
91,71,46,14.388505079271
91,71,51,14.362586170125361
91,71,56,14.339616893722342
91,71,61,14.319033252297098
91,71,66,14.300415373026125
91,71,71,14.28344280303837
91,71,76,14.267865775704848
91,71,81,14.253486087201132
91,71,86,14.240143985257129
91,71,91,14.227708946480961
91,71,96,14.21607304230802
91,76,1,16.307289875259027
91,76,6,15.275047144099087
91,76,11,15.030541861312038
91,76,16,14.899365429902582
91,76,21,14.812268557115615
91,76,26,14.748116838392555
91,76,31,14.697851962824927
91,76,36,14.656814945223035
91,76,41,14.622314634172035
91,76,46,14.592665469006048
91,76,51,14.566746559860407
91,76,56,14.54377728345739
91,76,61,14.523193642032146
91,76,66,14.50457576276117
91,76,71,14.487603192773419
91,76,76,14.472026165439894
91,76,81,14.457646476936178
91,76,86,14.444304374992177
91,76,91,14.431869336216009
91,76,96,14.420233432043068
91,81,1,16.498437318417352
91,81,6,15.46619458725741
91,81,11,15.221689304470361
91,81,16,15.090512873060906
91,81,21,15.003416000273937
91,81,26,14.939264281550878
91,81,31,14.88899940598325
91,81,36,14.847962388381356
91,81,41,14.813462077330358
91,81,46,14.783812912164372
91,81,51,14.75789400301873
91,81,56,14.734924726615713
91,81,61,14.714341085190469
91,81,66,14.695723205919494
91,81,71,14.678750635931742
91,81,76,14.663173608598218
91,81,81,14.648793920094501
91,81,86,14.6354518181505
91,81,91,14.623016779374332
91,81,96,14.611380875201391
91,86,1,16.67813174316056
91,86,6,15.645889012000618
91,86,11,15.401383729213567
91,86,16,15.270207297804113
91,86,21,15.183110425017144
91,86,26,15.118958706294086
91,86,31,15.068693830726458
91,86,36,15.027656813124564
91,86,41,14.993156502073566
91,86,46,14.963507336907579
91,86,51,14.937588427761938
91,86,56,14.91461915135892
91,86,61,14.894035509933676
91,86,66,14.875417630662701
91,86,71,14.85844506067495
91,86,76,14.842868033341425
91,86,81,14.828488344837709
91,86,86,14.815146242893706
91,86,91,14.802711204117537
91,86,96,14.791075299944598
91,91,1,16.847668373950587
91,91,6,15.815425642790643
91,91,11,15.570920360003594
91,91,16,15.43974392859414
91,91,21,15.352647055807171
91,91,26,15.288495337084111
91,91,31,15.238230461516485
91,91,36,15.19719344391459
91,91,41,15.162693132863591
91,91,46,15.133043967697605
91,91,51,15.107125058551965
91,91,56,15.084155782148946
91,91,61,15.063572140723702
91,91,66,15.044954261452729
91,91,71,15.027981691464975
91,91,76,15.012404664131452
91,91,81,14.998024975627736
91,91,86,14.984682873683733
91,91,91,14.972247834907565
91,91,96,14.960611930734624
91,96,1,17.008134428803544
91,96,6,15.975891697643602
91,96,11,15.731386414856553
91,96,16,15.600209983447098
91,96,21,15.51311311066013
91,96,26,15.44896139193707
91,96,31,15.398696516369442
91,96,36,15.35765949876755
91,96,41,15.32315918771655
91,96,46,15.293510022550564
91,96,51,15.267591113404924
91,96,56,15.244621837001905
91,96,61,15.22403819557666
91,96,66,15.205420316305688
91,96,71,15.188447746317934
91,96,76,15.172870718984411
91,96,81,15.158491030480693
91,96,86,15.145148928536692
91,96,91,15.132713889760524
91,96,96,15.121077985587583
96,1,1,3.341834196875528
96,1,6,2.309591465715587
96,1,11,2.065086182928537
96,1,16,1.9339097515190828
96,1,21,1.846812878732114
96,1,26,1.7826611600090547
96,1,31,1.7323962844414273
96,1,36,1.6913592668395336
96,1,41,1.656858955788535
96,1,46,1.6272097906225482
96,1,51,1.6012908814769076
96,1,56,1.5783216050738893
96,1,61,1.5577379636486453
96,1,66,1.5391200843776713
96,1,71,1.5221475143899181
96,1,76,1.5065704870563947
96,1,81,1.492190798552678
96,1,86,1.4788486966086762
96,1,91,1.466413657832508
96,1,96,1.4547777536595672
96,6,1,8.717112604559693
96,6,6,7.684869873399752
96,6,11,7.4403645906127025
96,6,16,7.309188159203248
96,6,21,7.222091286416279
96,6,26,7.157939567693219
96,6,31,7.107674692125593
96,6,36,7.066637674523698
96,6,41,7.0321373634727
96,6,46,7.002488198306713
96,6,51,6.976569289161072
96,6,56,6.953600012758055
96,6,61,6.93301637133281
96,6,66,6.914398492061836
96,6,71,6.897425922074083
96,6,76,6.88184889474056
96,6,81,6.867469206236843
96,6,86,6.854127104292841
96,6,91,6.841692065516673
96,6,96,6.830056161343732
96,11,1,10.53552001527064
96,11,6,9.503277284110698
96,11,11,9.25877200132365
96,11,16,9.127595569914194
96,11,21,9.040498697127227
96,11,26,8.976346978404166
96,11,31,8.926082102836538
96,11,36,8.885045085234646
96,11,41,8.850544774183646
96,11,46,8.82089560901766
96,11,51,8.79497669987202
96,11,56,8.772007423469
96,11,61,8.751423782043757
96,11,66,8.732805902772784
96,11,71,8.71583333278503
96,11,76,8.700256305451507
96,11,81,8.68587661694779
96,11,86,8.672534515003788
96,11,91,8.66009947622762
96,11,96,8.648463572054679
96,16,1,11.65960036359487
96,16,6,10.627357632434931
96,16,11,10.38285234964788
96,16,16,10.251675918238426
96,16,21,10.164579045451458
96,16,26,10.100427326728399
96,16,31,10.050162451160771
96,16,36,10.009125433558877
96,16,41,9.974625122507879
96,16,46,9.944975957341892
96,16,51,9.919057048196251
96,16,56,9.896087771793233
96,16,61,9.87550413036799
96,16,66,9.856886251097015
96,16,71,9.839913681109262
96,16,76,9.824336653775738
96,16,81,9.809956965272022
96,16,86,9.79661486332802
96,16,91,9.784179824551853
96,16,96,9.772543920378912
96,21,1,12.475401510045797
96,21,6,11.443158778885856
96,21,11,11.198653496098807
96,21,16,11.067477064689351
96,21,21,10.980380191902384
96,21,26,10.916228473179324
96,21,31,10.865963597611696
96,21,36,10.824926580009803
96,21,41,10.790426268958804
96,21,46,10.760777103792817
96,21,51,10.734858194647176
96,21,56,10.711888918244158
96,21,61,10.691305276818914
96,21,66,10.672687397547941
96,21,71,10.655714827560187
96,21,76,10.640137800226663
96,21,81,10.625758111722947
96,21,86,10.612416009778945
96,21,91,10.599980971002777
96,21,96,10.588345066829836
96,26,1,13.116123810939973
96,26,6,12.083881079780033
96,26,11,11.839375796992984
96,26,16,11.708199365583528
96,26,21,11.62110249279656
96,26,26,11.556950774073501
96,26,31,11.506685898505873
96,26,36,11.465648880903979
96,26,41,11.431148569852981
96,26,46,11.401499404686994
96,26,51,11.375580495541353
96,26,56,11.352611219138335
96,26,61,11.332027577713092
96,26,66,11.313409698442117
96,26,71,11.296437128454365
96,26,76,11.28086010112084
96,26,81,11.266480412617124
96,26,86,11.253138310673123
96,26,91,11.240703271896955
96,26,96,11.229067367724014
96,31,1,13.643795810330966
96,31,6,12.611553079171026
96,31,11,12.367047796383977
96,31,16,12.235871364974521
96,31,21,12.148774492187552
96,31,26,12.084622773464494
96,31,31,12.034357897896866
96,31,36,11.993320880294972
96,31,41,11.958820569243974
96,31,46,11.929171404077987
96,31,51,11.903252494932346
96,31,56,11.880283218529328
96,31,61,11.859699577104085
96,31,66,11.84108169783311
96,31,71,11.824109127845357
96,31,76,11.808532100511833
96,31,81,11.794152412008117
96,31,86,11.780810310064115
96,31,91,11.768375271287947
96,31,96,11.756739367115006
96,36,1,14.092391012243858
96,36,6,13.060148281083917
96,36,11,12.815642998296868
96,36,16,12.684466566887412
96,36,21,12.597369694100443
96,36,26,12.533217975377385
96,36,31,12.482953099809757
96,36,36,12.441916082207864
96,36,41,12.407415771156865
96,36,46,12.377766605990878
96,36,51,12.351847696845237
96,36,56,12.32887842044222
96,36,61,12.308294779016975
96,36,66,12.289676899746
96,36,71,12.272704329758248
96,36,76,12.257127302424724
96,36,81,12.242747613921008
96,36,86,12.229405511977006
96,36,91,12.216970473200838
96,36,96,12.205334569027897
96,41,1,14.48255039698845
96,41,6,13.450307665828511
